ID;LOCATION;NAME;AREA
4682772;"40.754879;-73.98842599999999";Midtown Comics;Manhattan
3264934;"40.963117;-74.040374";Emerson Church of Jesus Christ Latter Day Saints;Manhattan
4648761;"40.915963;-74.09021";Joseph Purpuro;Manhattan
4666032;"40.761515;-73.93158199999999";The Walnuts Mural;Manhattan
4684420;"40.817911;-74.13152500000001";William F. Gallagher Recreation Area;Manhattan
4683034;"40.753977;-73.984122";Bryant Park Fountain;Manhattan
3645103;"40.849534;-73.82336";American Boy Statue;Manhattan
4649618;"40.92503;-74.090203";Red Mill Building;Manhattan
3265550;"40.92481;-73.94241500000001";Box Turtle Hungry Story Plaque;Manhattan
4650610;"40.922227;-74.1152";Broadway Train Station;Manhattan
4662953;"40.794939;-73.93474400000001";If I had a Home Mural;Manhattan
4683584;"40.718374000000004;-73.882656";Juniper Vally 74th St Children's Playground;Manhattan
4630286;"40.639677000000006;-74.038648";American Veterans Memorial Pier;Manhattan
4630621;"40.6967;-74.097188";Police Officer Shawn Carson Memorial Garden;Manhattan
3373401;"40.684047;-73.87134";Scary Turtle Graffiti;Manhattan
4634552;"40.61927;-74.10709200000001";The Fountains;Manhattan
4630464;"40.691926;-74.054329";Liberty State Park Map Stand;Manhattan
4685586;"40.744561000000004;-74.006643";Dancing Mural;Manhattan
4666338;"40.765074;-73.904184";New York City Skyline Mural;Manhattan
26476296;"40.864909999999995;-73.99583299999999";Overpeck County Park;Manhattan
4678051;"40.748395;-73.984769";Empire State Building;Manhattan
4672127;"40.70219899999999;-73.933657";Green Central Knoll;Manhattan
4629955;"40.621766;-74.02688400000001";86th Street Business District Clock;Manhattan
4685107;"40.739746;-73.78908299999999";Street Mural of Landscape;Manhattan
3266417;"40.947635999999996;-73.896486";Nepperhan Community Center;Manhattan
3263546;"40.876375;-74.031076";Bogart Memorial Reformed Church;Manhattan
3641906;"40.853297;-73.959963";George Washington Bridge;Manhattan
3266416;"40.950238;-73.898885";Glenwood Station;Manhattan
4671107;"40.83390300000001;-73.97185099999999";Vriessendael;Manhattan
4650574;"40.93112;-74.093078";Roland L Meyer Jr. Memorial Bench;Manhattan
4677235;"40.766611999999995;-74.039871";Segunda Iglesia De Dios Pentecostal;Manhattan
26471991;"40.785827;-74.008973";USPS MONITOR STATION;Manhattan
4629581;"40.6825;-73.964495";Zion Baptist Church;Manhattan
4666772;"40.725668000000006;-73.945357";Magda Love Mural;Manhattan
2822915;"40.892139;-73.870597";William A. Dooley Mausoleum;Manhattan
3264832;"40.940376;-73.99402199999999";Old North Church;Manhattan
45809035;"40.751957;-73.97972";Starbucks;Manhattan
4662873;"40.809303;-73.94089";Cat in the Window;Manhattan
4684918;"40.838399;-73.859936";The Aileen B. Ryan Oval Statues;Manhattan
4665080;"40.718975;-73.84474900000001";Historic Map of Forest Hills;Manhattan
4680681;"40.717312;-73.99928299999999";Chinatown Info Kiosk;Manhattan
616891;"40.877984;-73.882143";Fountain at 111 E. Mosholu Parkway;Manhattan
4675826;"40.843588;-74.078896";NJ Transit Wood-Ridge;Manhattan
4632077;"40.617323;-73.98486";20th Avenue Station;Manhattan
4684436;"40.756496;-73.804425";Blessing Christian Mission Church;Manhattan
4634341;"40.636786;-74.074813";Tompkinsville SIR Station;Manhattan
4676985;"40.707405;-73.861454";Vietnam Vetrans of America;Manhattan
4663562;"40.813097;-73.998759";Greek Orthodox Church;Manhattan
2822566;"40.898815;-73.861188";The Bronx River History Spear;Manhattan
4675164;"40.785326000000005;-73.97530900000001";Judgemental Horse Parking;Manhattan
4635588;"40.632079;-73.96916900000001";St Rose of Lima R.C. Church;Manhattan
3264042;"40.944424;-74.047502";Dedicated to the Memory of Christopher Williamson;Manhattan
4666659;"40.803395;-73.963269";Book Sculptures;Manhattan
4663585;"40.817615;-73.993887";Cliffside Park Welcome Sign;Manhattan
1050;"40.866806;-73.880646";The New York Botanical Garden Mosholu Gate;Manhattan
4634202;"40.651899;-73.929936";Good Life Deliverance Church;Manhattan
1359271;"40.651398;-73.83766";Buddha Statue of Howard Beach;Manhattan
4650929;"40.957432;-74.104799";In Memory of Sondra Alexander;Manhattan
4676171;"40.837737999999995;-74.09948200000001";Victory Charles Bruer;Manhattan
45809134;"40.768543;-73.981781";Starbucks;Manhattan
3636693;"40.856345;-73.89697";Common Playground;Manhattan
45809602;"40.692945;-73.96995100000001";Starbucks;Manhattan
3265570;"40.957259;-73.962961";Demarest Clock;Manhattan
4682482;"40.7439;-74.023465";Hoboken Gazebo;Manhattan
4665312;"40.69957;-74.048316";Ducks Of The NY/NJ HARBOUR ESTUARY;Manhattan
4683900;"40.839368;-73.88166199999999";Kol Sh'aireit B'nai Yisrael Church;Manhattan
4675395;"40.752154000000004;-73.868316";Iglesia Centro Bíblico;Manhattan
4674431;"40.776813;-73.963673";Ukrainian Institute of America;Manhattan
4631102;"40.625164;-73.972931";Bais Aryah of Mogrov;Manhattan
3268965;"40.935931;-73.90178399999999";Yonkers Public Library;Manhattan
4679144;"40.752002;-73.995302";Postmaster General Inscription;Manhattan
2824766;"40.915440999999994;-73.835269";Allen Memorial Church of God;Manhattan
4678487;"40.742796;-73.93005600000001";NY Navy Aircraft at Aviation Highschool;Manhattan
4678985;"40.831922;-74.003134";Columbus Park;Manhattan
4676982;"40.707211;-73.858669";Seither Stadium;Manhattan
4681023;"40.720014;-74.00539699999999";Trash Bear Statue;Manhattan
2822352;"40.951334;-73.844963";Yonkers Public Library;Manhattan
4670365;"40.716218;-73.94990100000001";Father Giorgio Triangle;Manhattan
4629318;"40.63034699999999;-74.106829";Betty Boop;Manhattan
3636460;"40.857242;-73.922464";Swinder Cove Park;Manhattan
4637183;"40.6961;-73.93478599999999";John the Baptist Community Center;Manhattan
4665769;"40.743354999999994;-74.034964";US Post Office: West Side Station;Manhattan
1358739;"40.654700000000005;-73.88212999999999";Saint Laurence Church;Manhattan
4649542;"40.871451;-74.12522299999999";Ukranian Center;Manhattan
4629205;"40.63996;-74.089392";Skyline Playground Park;Manhattan
4682128;"40.76681;-73.99328799999999";Joe Horvath;Manhattan
