ID;LOCATION;NAME;AREA
649840;"48.788112999999996;2.319386";Tours Jumelles de Cachan;Paris
2499319;"48.909444;2.247785";Syndicat D'initiative;Paris
356159;"48.782803;2.266741";Entrée Du Parc Henri Sellier: portail Arrufat;Paris
2487386;"48.873143;2.374565";Les Lions Du Chinatown Belleville;Paris
2488598;"48.84702;2.293981";Enseigne De Notaire;Paris
49069198;"48.88314;2.477715";Place centrale;Paris
2951778;"49.015023;2.268472";Fontaine De Bacchus;Paris
2505938;"48.926177;2.180745";Eye;Paris
2486298;"48.887531;2.341643";Château d'eau de Montmartre;Paris
2951655;"48.983351;2.230149";Mémorial Général Leclerc;Paris
2495376;"48.827746;2.275662";Plaque Commémorative Aux Morts Pour La France;Paris
2487988;"48.890708000000004;2.307797";Fiction Characters Street Art;Paris
2486950;"48.842847;2.3120719999999997";Horloge Pasteur;Paris
3540318;"48.734506;2.324363";Wissous La Poste;Paris
3540227;"48.719631;2.299681";Tchou Tchou Train;Paris
2499822;"48.852757000000004;2.203493";Entree De L'hippodrome;Paris
3541670;"48.71904;2.2333979999999998";La Vague - Centre Aquatique;Paris
2285813;"48.737898;2.471233";Le Rond Point Des Pompiers;Paris
2951191;"48.98941;2.320576";Montmorency, la Mairie;Paris
2490504;"48.867560000000005;2.415278";Les Mercuriales;Paris
2509210;"48.883036000000004;2.526533";gare de gagny;Paris
2477146;"48.945699;2.172974";Eglise Saint-Martin;Paris
2498843;"48.848244;2.4736990000000003";La Fontaine Gueule de Lion;Paris
2504589;"48.819979999999994;2.2661949999999997";Statue De Gens Qui Se Tripotent;Paris
2500550;"48.7991;2.4919029999999998";Théâtre Rond Point Liberté;Paris
2488117;"48.855745999999996;2.40101";Place De La Réunion;Paris
2490471;"48.865017;2.417756";De Gaulle;Paris
2500592;"48.811142;2.503373";Art de la rue;Paris
2287101;"48.752587;2.509227";Anciennes Serres Lecoufle;Paris
2502991;"48.828987;2.26384";Histoire De La Blanchisserie De Grenelle;Paris
2499958;"48.805408;2.474777";Eglise St Marie Aux Fleurs;Paris
2495248;"48.834064999999995;2.267051";Ici C'est Issy;Paris
2504604;"48.792111;2.324345";Monster Head Sculpture;Paris
2474995;"48.940315999999996;2.178435";Sartrouville Square Gabriel Peri;Paris
2285762;"48.722367;2.464374";Monument Guerre d'Algérie;Paris
2475412;"48.997959;2.2017700000000002";Alfred Sysley;Paris
2509358;"48.81709;2.525677";Horloge du Parc Du Plateau;Paris
2499443;"48.851739;2.205581";Ville Impériale North;Paris
2286467;"48.759457;2.2795099999999997";Éolienne;Paris
2499739;"48.818249;2.471625";La Goulue;Paris
2951805;"48.993409;2.246314";Mosquée;Paris
2950544;"48.944097;2.322008";Jet D'eau Des Chantereines;Paris
2505693;"48.919017;2.187658";Champignon Rouge;Paris
2499139;"48.839064;2.221227";Statue Paul HUET;Paris
2498770;"48.801863;2.398326";Stade Pillaudin;Paris
2505489;"48.793859;2.219425";Les moulins De Villebon;Paris
2490911;"48.848554;2.2814500000000004";Tour Cristal;Paris
2495746;"48.911421000000004;2.336421";Graph à St-ouen;Paris
2508276;"48.905809000000005;2.309911";Allégorie De La Musique Et De La Danse;Paris
2500512;"48.905384999999995;2.505809";Jardins de la Bibliothèque Municipale;Paris
2485946;"48.84606;2.3761780000000003";Colonne Morris;Paris
2286479;"48.70961;2.451582";Maison De L'environnement;Paris
49323935;"48.877696;2.267773";statue du rhinocéros;Paris
2287057;"48.745901999999994;2.512899";1er Monument aux Morts;Paris
2508736;"48.792643;2.3910940000000003";Vitry Vit Le Streetart, Kouka;Paris
2498480;"48.823415999999995;2.252103";Sculpture de bois- Ile saint g;Paris
2477038;"48.945876;2.192079";La Maison de Pigeons;Paris
2490849;"48.906470999999996;2.332266";Paroisse Notre-Dame Du Rosaire;Paris
2951222;"49.033635;2.3420360000000002";Salute Statue;Paris
2500373;"48.802684000000006;2.48479";Eau potable Mairie;Paris
2494311;"48.846797;2.3283690000000004";Fronton Sculptée Diane;Paris
3541471;"48.687209;2.40898";feci ubi lapsus quid;Paris
2951331;"48.932822;2.334352";EPB Villeneuve La Garenne;Paris
3540141;"48.735563;2.2867260000000003";Lionel Terray;Paris
2495231;"48.840197999999994;2.2657779999999996";Le Bélier Berserker;Paris
2499174;"48.802975;2.439072";Petit Train Du Parc Des Hannetons;Paris
1177629;"48.780132;2.206394";Cite Universitaire De Velizy;Paris
2286967;"48.688947999999996;2.528902";Église De Boussy-Saint-Antoine;Paris
2504523;"48.7897;2.366967";Marroniers - Maison Des Retraités.;Paris
2497881;"48.867058;2.244774";Kiosque De La Roseraie;Paris
